creator_id,platform,content_type,time_slot,avg_engagement
25,YouTube,LONG,16,0.522
25,YouTube,LONG,17,0.775
25,YouTube,LONG,18,1.025
25,YouTube,LONG,19,1.045
25,YouTube,LONG,20,0.856
25,YouTube,LONG,21,0.474
25,YouTube,LONG,22,0.475
25,YouTube,LONG,23,1.053
26,Instagram,SHORT,0,1.095
26,Instagram,SHORT,1,0.696
26,Instagram,SHORT,2,1.095
26,Instagram,SHORT,3,0.411
26,Instagram,SHORT,4,1.004
26,Instagram,SHORT,5,0.853
26,Instagram,SHORT,6,1.241
26,Instagram,SHORT,7,0.465
26,Instagram,SHORT,8,1.101
26,Instagram,SHORT,9,1.032
26,Instagram,SHORT,10,0.635
26,Instagram,SHORT,11,1.249
26,Instagram,SHORT,12,0.769
26,Instagram,SHORT,13,0.68
26,Instagram,SHORT,14,1.09
26,Instagram,SHORT,15,0.759
26,Instagram,SHORT,16,1.245
26,Instagram,SHORT,17,1.054
26,Instagram,SHORT,18,0.582
26,Instagram,SHORT,19,1.084
26,Instagram,SHORT,20,0.889
26,Instagram,SHORT,21,0.682
26,Instagram,SHORT,22,0.997
26,Instagram,SHORT,23,0.929
26,Instagram,LONG,0,0.354
26,Instagram,LONG,1,0.338
26,Instagram,LONG,2,0.378
26,Instagram,LONG,3,0.378
26,Instagram,LONG,4,0.29
26,Instagram,LONG,5,0.464
26,Instagram,LONG,6,0.422
26,Instagram,LONG,7,0.576
26,Instagram,LONG,8,0.448
26,Instagram,LONG,9,0.674
26,Instagram,LONG,10,0.427
26,Instagram,LONG,11,0.414
26,Instagram,LONG,12,0.766
26,Instagram,LONG,13,0.841
26,Instagram,LONG,14,0.659
26,Instagram,LONG,15,0.312
26,Instagram,LONG,16,0.828
26,Instagram,LONG,17,0.722
26,Instagram,LONG,18,0.802
26,Instagram,LONG,19,0.846
26,Instagram,LONG,20,0.771
26,Instagram,LONG,21,0.33
26,Instagram,LONG,22,0.77
26,Instagram,LONG,23,0.404
26,YouTube,SHORT,0,0.678
26,YouTube,SHORT,1,0.748
26,YouTube,SHORT,2,0.708
26,YouTube,SHORT,3,0.657
26,YouTube,SHORT,4,0.546
26,YouTube,SHORT,5,0.599
26,YouTube,SHORT,6,0.415
26,YouTube,SHORT,7,0.501
26,YouTube,SHORT,8,0.524
26,YouTube,SHORT,9,0.632
26,YouTube,SHORT,10,0.779
26,YouTube,SHORT,11,0.31
26,YouTube,SHORT,12,0.562
26,YouTube,SHORT,13,0.421
26,YouTube,SHORT,14,0.812
26,YouTube,SHORT,15,0.475
26,YouTube,SHORT,16,0.82
26,YouTube,SHORT,17,0.45
26,YouTube,SHORT,18,0.256
26,YouTube,SHORT,19,0.716
26,YouTube,SHORT,20,0.691
26,YouTube,SHORT,21,0.69
26,YouTube,SHORT,22,0.528
26,YouTube,SHORT,23,0.65
26,YouTube,LONG,0,0.688
26,YouTube,LONG,1,0.43
26,YouTube,LONG,2,0.843
26,YouTube,LONG,3,0.566
26,YouTube,LONG,4,0.751
26,YouTube,LONG,5,0.56
26,YouTube,LONG,6,0.61
26,YouTube,LONG,7,1.1
26,YouTube,LONG,8,0.671
26,YouTube,LONG,9,0.881
26,YouTube,LONG,10,0.87
26,YouTube,LONG,11,0.8
26,YouTube,LONG,12,0.676
26,YouTube,LONG,13,0.972
26,YouTube,LONG,14,0.417
26,YouTube,LONG,15,0.462
26,YouTube,LONG,16,1.061
26,YouTube,LONG,17,0.777
26,YouTube,LONG,18,0.484
26,YouTube,LONG,19,1.125
26,YouTube,LONG,20,0.761
26,YouTube,LONG,21,0.376
26,YouTube,LONG,22,1.213
26,YouTube,LONG,23,0.552
27,Instagram,SHORT,0,0.978
27,Instagram,SHORT,1,0.49
27,Instagram,SHORT,2,0.944
27,Instagram,SHORT,3,0.514
27,Instagram,SHORT,4,1.191
27,Instagram,SHORT,5,0.615
27,Instagram,SHORT,6,0.948
27,Instagram,SHORT,7,0.594
27,Instagram,SHORT,8,0.7
27,Instagram,SHORT,9,1.166
27,Instagram,SHORT,10,0.52
27,Instagram,SHORT,11,0.722
27,Instagram,SHORT,12,0.642
27,Instagram,SHORT,13,0.987
27,Instagram,SHORT,14,0.58
27,Instagram,SHORT,15,0.949
27,Instagram,SHORT,16,0.991
27,Instagram,SHORT,17,0.376
27,Instagram,SHORT,18,0.792
27,Instagram,SHORT,19,0.491
27,Instagram,SHORT,20,0.573
27,Instagram,SHORT,21,0.97
27,Instagram,SHORT,22,0.383
27,Instagram,SHORT,23,0.984
27,Instagram,LONG,0,0.741
27,Instagram,LONG,1,0.843
27,Instagram,LONG,2,0.506
27,Instagram,LONG,3,0.334
27,Instagram,LONG,4,0.297
27,Instagram,LONG,5,0.483
27,Instagram,LONG,6,0.69
27,Instagram,LONG,7,0.316
27,Instagram,LONG,8,0.441
27,Instagram,LONG,9,0.779
27,Instagram,LONG,10,0.337
27,Instagram,LONG,11,0.715
27,Instagram,LONG,12,0.703
27,Instagram,LONG,13,0.334
27,Instagram,LONG,14,0.846
27,Instagram,LONG,15,0.34
27,Instagram,LONG,16,0.571
27,Instagram,LONG,17,0.26
27,Instagram,LONG,18,0.642
27,Instagram,LONG,19,0.517
27,Instagram,LONG,20,0.685
27,Instagram,LONG,21,0.629
27,Instagram,LONG,22,0.345
27,Instagram,LONG,23,0.5
27,YouTube,SHORT,0,0.664
27,YouTube,SHORT,1,0.767
27,YouTube,SHORT,2,0.307
27,YouTube,SHORT,3,0.315
27,YouTube,SHORT,4,0.703
27,YouTube,SHORT,5,0.606
27,YouTube,SHORT,6,0.483
27,YouTube,SHORT,7,0.828
27,YouTube,SHORT,8,0.442
27,YouTube,SHORT,9,0.338
27,YouTube,SHORT,10,0.42
27,YouTube,SHORT,11,0.305
27,YouTube,SHORT,12,0.584
27,YouTube,SHORT,13,0.612
27,YouTube,SHORT,14,0.617
27,YouTube,SHORT,15,0.718
27,YouTube,SHORT,16,0.666
27,YouTube,SHORT,17,0.759
27,YouTube,SHORT,18,0.647
27,YouTube,SHORT,19,0.434
27,YouTube,SHORT,20,0.563
27,YouTube,SHORT,21,0.558
27,YouTube,SHORT,22,0.7
27,YouTube,SHORT,23,0.431
27,YouTube,LONG,0,0.423
27,YouTube,LONG,1,1.161
27,YouTube,LONG,2,1.21
27,YouTube,LONG,3,0.808
27,YouTube,LONG,4,0.474
27,YouTube,LONG,5,0.812
27,YouTube,LONG,6,0.895
27,YouTube,LONG,7,0.837
27,YouTube,LONG,8,1.23
27,YouTube,LONG,9,1.239
27,YouTube,LONG,10,1.192
27,YouTube,LONG,11,0.49
27,YouTube,LONG,12,1.128
27,YouTube,LONG,13,0.872
27,YouTube,LONG,14,0.695
27,YouTube,LONG,15,0.973
27,YouTube,LONG,16,1.042
27,YouTube,LONG,17,1.21
27,YouTube,LONG,18,1.049
27,YouTube,LONG,19,0.39
27,YouTube,LONG,20,0.434
27,YouTube,LONG,21,0.604
27,YouTube,LONG,22,0.41
27,YouTube,LONG,23,0.428
28,Instagram,SHORT,0,1.066
28,Instagram,SHORT,1,0.818
28,Instagram,SHORT,2,0.925
28,Instagram,SHORT,3,0.813
28,Instagram,SHORT,4,0.739
28,Instagram,SHORT,5,0.989
28,Instagram,SHORT,6,0.447
28,Instagram,SHORT,7,0.844
28,Instagram,SHORT,8,0.914
28,Instagram,SHORT,9,0.618
28,Instagram,SHORT,10,0.646
28,Instagram,SHORT,11,0.822
28,Instagram,SHORT,12,0.553
28,Instagram,SHORT,13,1.082
28,Instagram,SHORT,14,0.844
28,Instagram,SHORT,15,0.717
28,Instagram,SHORT,16,0.93
28,Instagram,SHORT,17,1.105
28,Instagram,SHORT,18,0.971
28,Instagram,SHORT,19,0.433
28,Instagram,SHORT,20,0.986
28,Instagram,SHORT,21,1.014
28,Instagram,SHORT,22,1.116
28,Instagram,SHORT,23,0.426
28,Instagram,LONG,0,0.306
28,Instagram,LONG,1,0.514
28,Instagram,LONG,2,0.525
28,Instagram,LONG,3,0.617
28,Instagram,LONG,4,0.439
28,Instagram,LONG,5,0.696
28,Instagram,LONG,6,0.696
28,Instagram,LONG,7,0.326
28,Instagram,LONG,8,0.676
28,Instagram,LONG,9,0.672
28,Instagram,LONG,10,0.352
28,Instagram,LONG,11,0.822
28,Instagram,LONG,12,0.566
28,Instagram,LONG,13,0.721
28,Instagram,LONG,14,0.684
28,Instagram,LONG,15,0.354
28,Instagram,LONG,16,0.331
28,Instagram,LONG,17,0.72
28,Instagram,LONG,18,0.415
28,Instagram,LONG,19,0.782
28,Instagram,LONG,20,0.714
28,Instagram,LONG,21,0.272
28,Instagram,LONG,22,0.735
28,Instagram,LONG,23,0.417
28,YouTube,SHORT,0,0.293
28,YouTube,SHORT,1,0.679
28,YouTube,SHORT,2,0.598
28,YouTube,SHORT,3,0.301
28,YouTube,SHORT,4,0.526
28,YouTube,SHORT,5,0.469
28,YouTube,SHORT,6,0.552
28,YouTube,SHORT,7,0.592
28,YouTube,SHORT,8,0.474
28,YouTube,SHORT,9,0.407
28,YouTube,SHORT,10,0.316
28,YouTube,SHORT,11,0.596
28,YouTube,SHORT,12,0.685
28,YouTube,SHORT,13,0.391
28,YouTube,SHORT,14,0.558
28,YouTube,SHORT,15,0.281
28,YouTube,SHORT,16,0.768
28,YouTube,SHORT,17,0.401
28,YouTube,SHORT,18,0.536
28,YouTube,SHORT,19,0.483
28,YouTube,SHORT,20,0.344
28,YouTube,SHORT,21,0.809
28,YouTube,SHORT,22,0.765
28,YouTube,SHORT,23,0.584
28,YouTube,LONG,0,1.175
28,YouTube,LONG,1,1.023
28,YouTube,LONG,2,0.742
28,YouTube,LONG,3,0.657
28,YouTube,LONG,4,0.739
28,YouTube,LONG,5,1.005
28,YouTube,LONG,6,0.612
28,YouTube,LONG,7,0.443
28,YouTube,LONG,8,0.701
28,YouTube,LONG,9,0.814
28,YouTube,LONG,10,1.164
28,YouTube,LONG,11,0.532
28,YouTube,LONG,12,1.079
28,YouTube,LONG,13,1.234
28,YouTube,LONG,14,1.21
28,YouTube,LONG,15,0.435
28,YouTube,LONG,16,0.782
28,YouTube,LONG,17,0.622
28,YouTube,LONG,18,1.114
28,YouTube,LONG,19,0.661
28,YouTube,LONG,20,0.859
28,YouTube,LONG,21,0.382
28,YouTube,LONG,22,0.551
28,YouTube,LONG,23,0.868
29,Instagram,SHORT,0,0.641
29,Instagram,SHORT,1,0.92
29,Instagram,SHORT,2,0.781
29,Instagram,SHORT,3,0.893
29,Instagram,SHORT,4,0.807
29,Instagram,SHORT,5,1.051
29,Instagram,SHORT,6,0.546
29,Instagram,SHORT,7,1.163
29,Instagram,SHORT,8,1.04
29,Instagram,SHORT,9,0.589
29,Instagram,SHORT,10,0.381
29,Instagram,SHORT,11,0.734
29,Instagram,SHORT,12,0.579
29,Instagram,SHORT,13,0.678
29,Instagram,SHORT,14,1.11
29,Instagram,SHORT,15,1.143
29,Instagram,SHORT,16,1.207
29,Instagram,SHORT,17,0.376
29,Instagram,SHORT,18,0.95
29,Instagram,SHORT,19,1.118
29,Instagram,SHORT,20,1.011
29,Instagram,SHORT,21,0.466
29,Instagram,SHORT,22,0.839
29,Instagram,SHORT,23,0.583
29,Instagram,LONG,0,0.548
29,Instagram,LONG,1,0.291
29,Instagram,LONG,2,0.848
29,Instagram,LONG,3,0.678
29,Instagram,LONG,4,0.31
29,Instagram,LONG,5,0.803
29,Instagram,LONG,6,0.789
29,Instagram,LONG,7,0.564
29,Instagram,LONG,8,0.672
29,Instagram,LONG,9,0.477
29,Instagram,LONG,10,0.835
29,Instagram,LONG,11,0.306
29,Instagram,LONG,12,0.312
29,Instagram,LONG,13,0.334
29,Instagram,LONG,14,0.743
29,Instagram,LONG,15,0.3
29,Instagram,LONG,16,0.593
29,Instagram,LONG,17,0.514
29,Instagram,LONG,18,0.829
29,Instagram,LONG,19,0.396
29,Instagram,LONG,20,0.41
29,Instagram,LONG,21,0.442
29,Instagram,LONG,22,0.731
29,Instagram,LONG,23,0.672
29,YouTube,SHORT,0,0.693
29,YouTube,SHORT,1,0.444
29,YouTube,SHORT,2,0.417
29,YouTube,SHORT,3,0.299
29,YouTube,SHORT,4,0.376
29,YouTube,SHORT,5,0.719
29,YouTube,SHORT,6,0.603
29,YouTube,SHORT,7,0.347
29,YouTube,SHORT,8,0.353
29,YouTube,SHORT,9,0.532
29,YouTube,SHORT,10,0.497
29,YouTube,SHORT,11,0.574
29,YouTube,SHORT,12,0.829
29,YouTube,SHORT,13,0.379
29,YouTube,SHORT,14,0.438
29,YouTube,SHORT,15,0.413
29,YouTube,SHORT,16,0.326
29,YouTube,SHORT,17,0.349
29,YouTube,SHORT,18,0.663
29,YouTube,SHORT,19,0.747
29,YouTube,SHORT,20,0.67
29,YouTube,SHORT,21,0.279
29,YouTube,SHORT,22,0.752
29,YouTube,SHORT,23,0.45
29,YouTube,LONG,0,0.455
29,YouTube,LONG,1,0.592
29,YouTube,LONG,2,0.686
29,YouTube,LONG,3,0.824
29,YouTube,LONG,4,0.968
29,YouTube,LONG,5,0.603
29,YouTube,LONG,6,1.242
29,YouTube,LONG,7,0.402
29,YouTube,LONG,8,0.729
29,YouTube,LONG,9,0.771
29,YouTube,LONG,10,1.03
29,YouTube,LONG,11,0.594
29,YouTube,LONG,12,0.779
29,YouTube,LONG,13,1.078
29,YouTube,LONG,14,0.497
29,YouTube,LONG,15,0.385
29,YouTube,LONG,16,1.102
29,YouTube,LONG,17,1.235
29,YouTube,LONG,18,0.489
29,YouTube,LONG,19,1.096
29,YouTube,LONG,20,0.701
29,YouTube,LONG,21,0.927
29,YouTube,LONG,22,0.939
29,YouTube,LONG,23,0.885
30,Instagram,SHORT,0,0.601
30,Instagram,SHORT,1,1.086
30,Instagram,SHORT,2,0.394
30,Instagram,SHORT,3,0.431
30,Instagram,SHORT,4,1.165
30,Instagram,SHORT,5,0.763
30,Instagram,SHORT,6,0.488
30,Instagram,SHORT,7,1.167
30,Instagram,SHORT,8,1.101
30,Instagram,SHORT,9,0.665
30,Instagram,SHORT,10,0.412
30,Instagram,SHORT,11,0.778
30,Instagram,SHORT,12,0.522
30,Instagram,SHORT,13,0.877
30,Instagram,SHORT,14,1.094
30,Instagram,SHORT,15,0.721
30,Instagram,SHORT,16,0.401
30,Instagram,SHORT,17,0.973
30,Instagram,SHORT,18,0.526
30,Instagram,SHORT,19,0.563
30,Instagram,SHORT,20,0.539
30,Instagram,SHORT,21,0.62
30,Instagram,SHORT,22,1.148
30,Instagram,SHORT,23,0.405
30,Instagram,LONG,0,0.623
30,Instagram,LONG,1,0.401
30,Instagram,LONG,2,0.431
30,Instagram,LONG,3,0.5
30,Instagram,LONG,4,0.583
30,Instagram,LONG,5,0.291
30,Instagram,LONG,6,0.421
30,Instagram,LONG,7,0.337
30,Instagram,LONG,8,0.374
30,Instagram,LONG,9,0.781
30,Instagram,LONG,10,0.568
30,Instagram,LONG,11,0.63
30,Instagram,LONG,12,0.732
30,Instagram,LONG,13,0.728
30,Instagram,LONG,14,0.844
30,Instagram,LONG,15,0.72
30,Instagram,LONG,16,0.469
30,Instagram,LONG,17,0.579
30,Instagram,LONG,18,0.543
30,Instagram,LONG,19,0.798
30,Instagram,LONG,20,0.554
30,Instagram,LONG,21,0.486
30,Instagram,LONG,22,0.362
30,Instagram,LONG,23,0.445
30,YouTube,SHORT,0,0.385
30,YouTube,SHORT,1,0.788
30,YouTube,SHORT,2,0.718
30,YouTube,SHORT,3,0.29
30,YouTube,SHORT,4,0.845
30,YouTube,SHORT,5,0.57
30,YouTube,SHORT,6,0.711
30,YouTube,SHORT,7,0.85
30,YouTube,SHORT,8,0.835
30,YouTube,SHORT,9,0.315
30,YouTube,SHORT,10,0.646
30,YouTube,SHORT,11,0.414
30,YouTube,SHORT,12,0.741
30,YouTube,SHORT,13,0.801
30,YouTube,SHORT,14,0.288
30,YouTube,SHORT,15,0.848
30,YouTube,SHORT,16,0.386
30,YouTube,SHORT,17,0.759
30,YouTube,SHORT,18,0.729
30,YouTube,SHORT,19,0.466
30,YouTube,SHORT,20,0.754
30,YouTube,SHORT,21,0.758
30,YouTube,SHORT,22,0.36
30,YouTube,SHORT,23,0.608
30,YouTube,LONG,0,1.08
30,YouTube,LONG,1,0.985
30,YouTube,LONG,2,1.175
30,YouTube,LONG,3,0.4
30,YouTube,LONG,4,0.988
30,YouTube,LONG,5,1.204
30,YouTube,LONG,6,0.868
30,YouTube,LONG,7,0.868
30,YouTube,LONG,8,0.54
30,YouTube,LONG,9,1.24
30,YouTube,LONG,10,1.146
30,YouTube,LONG,11,0.806
30,YouTube,LONG,12,0.645
30,YouTube,LONG,13,0.804
30,YouTube,LONG,14,0.454
30,YouTube,LONG,15,0.579
30,YouTube,LONG,16,0.566
30,YouTube,LONG,17,0.836
30,YouTube,LONG,18,0.376
30,YouTube,LONG,19,1.178
30,YouTube,LONG,20,0.551
30,YouTube,LONG,21,0.489
30,YouTube,LONG,22,1.002
30,YouTube,LONG,23,1.179
31,Instagram,SHORT,0,1.114
31,Instagram,SHORT,1,0.658
31,Instagram,SHORT,2,0.394
31,Instagram,SHORT,3,0.888
31,Instagram,SHORT,4,1.178
31,Instagram,SHORT,5,1.053
31,Instagram,SHORT,6,1.116
31,Instagram,SHORT,7,1.128
31,Instagram,SHORT,8,1.215
31,Instagram,SHORT,9,0.702
31,Instagram,SHORT,10,1.199
31,Instagram,SHORT,11,0.721
31,Instagram,SHORT,12,0.463
31,Instagram,SHORT,13,0.639
31,Instagram,SHORT,14,0.494
31,Instagram,SHORT,15,0.513
31,Instagram,SHORT,16,1.205
31,Instagram,SHORT,17,1.068
31,Instagram,SHORT,18,1.216
31,Instagram,SHORT,19,0.943
31,Instagram,SHORT,20,0.527
31,Instagram,SHORT,21,1.223
31,Instagram,SHORT,22,0.982
31,Instagram,SHORT,23,1.188
31,Instagram,LONG,0,0.723
31,Instagram,LONG,1,0.388
31,Instagram,LONG,2,0.605
31,Instagram,LONG,3,0.359
31,Instagram,LONG,4,0.438
31,Instagram,LONG,5,0.665
31,Instagram,LONG,6,0.331
31,Instagram,LONG,7,0.689
31,Instagram,LONG,8,0.82
31,Instagram,LONG,9,0.819
31,Instagram,LONG,10,0.488
31,Instagram,LONG,11,0.847
31,Instagram,LONG,12,0.829
31,Instagram,LONG,13,0.274
31,Instagram,LONG,14,0.613
31,Instagram,LONG,15,0.803
31,Instagram,LONG,16,0.831
31,Instagram,LONG,17,0.386
31,Instagram,LONG,18,0.592
31,Instagram,LONG,19,0.812
31,Instagram,LONG,20,0.339
31,Instagram,LONG,21,0.698
31,Instagram,LONG,22,0.397
31,Instagram,LONG,23,0.84
31,YouTube,SHORT,0,0.355
31,YouTube,SHORT,1,0.782
31,YouTube,SHORT,2,0.308
31,YouTube,SHORT,3,0.677
31,YouTube,SHORT,4,0.635
31,YouTube,SHORT,5,0.783
31,YouTube,SHORT,6,0.521
31,YouTube,SHORT,7,0.413
31,YouTube,SHORT,8,0.403
31,YouTube,SHORT,9,0.295
31,YouTube,SHORT,10,0.408
31,YouTube,SHORT,11,0.319
31,YouTube,SHORT,12,0.256
31,YouTube,SHORT,13,0.485
31,YouTube,SHORT,14,0.691
31,YouTube,SHORT,15,0.832
31,YouTube,SHORT,16,0.781
31,YouTube,SHORT,17,0.548
31,YouTube,SHORT,18,0.48
31,YouTube,SHORT,19,0.58
31,YouTube,SHORT,20,0.315
31,YouTube,SHORT,21,0.54
31,YouTube,SHORT,22,0.769
31,YouTube,SHORT,23,0.642
31,YouTube,LONG,0,0.976
31,YouTube,LONG,1,0.517
31,YouTube,LONG,2,0.439
31,YouTube,LONG,3,1.115
31,YouTube,LONG,4,0.633
31,YouTube,LONG,5,0.654
31,YouTube,LONG,6,1.208
31,YouTube,LONG,7,0.44
31,YouTube,LONG,8,0.524
31,YouTube,LONG,9,0.704
31,YouTube,LONG,10,1.015
31,YouTube,LONG,11,0.854
31,YouTube,LONG,12,1.161
31,YouTube,LONG,13,0.456
31,YouTube,LONG,14,0.895
31,YouTube,LONG,15,0.912
31,YouTube,LONG,16,0.797
31,YouTube,LONG,17,0.402
31,YouTube,LONG,18,1.2
31,YouTube,LONG,19,0.519
31,YouTube,LONG,20,1.154
31,YouTube,LONG,21,0.512
31,YouTube,LONG,22,0.464
31,YouTube,LONG,23,0.555
32,Instagram,SHORT,0,0.541
32,Instagram,SHORT,1,0.985
32,Instagram,SHORT,2,1.007
32,Instagram,SHORT,3,1.014
32,Instagram,SHORT,4,0.607
32,Instagram,SHORT,5,0.621
32,Instagram,SHORT,6,0.583
32,Instagram,SHORT,7,0.418
32,Instagram,SHORT,8,0.875
32,Instagram,SHORT,9,1.11
32,Instagram,SHORT,10,0.509
32,Instagram,SHORT,11,0.691
32,Instagram,SHORT,12,0.749
32,Instagram,SHORT,13,0.633
32,Instagram,SHORT,14,0.954
32,Instagram,SHORT,15,0.9
32,Instagram,SHORT,16,0.55
32,Instagram,SHORT,17,0.398
32,Instagram,SHORT,18,0.524
32,Instagram,SHORT,19,0.63
32,Instagram,SHORT,20,0.447
32,Instagram,SHORT,21,1.113
32,Instagram,SHORT,22,0.645
32,Instagram,SHORT,23,0.723
32,Instagram,LONG,0,0.546
32,Instagram,LONG,1,0.648
32,Instagram,LONG,2,0.309
32,Instagram,LONG,3,0.579
32,Instagram,LONG,4,0.365
32,Instagram,LONG,5,0.782
32,Instagram,LONG,6,0.475
32,Instagram,LONG,7,0.52
32,Instagram,LONG,8,0.412
32,Instagram,LONG,9,0.532
32,Instagram,LONG,10,0.39
32,Instagram,LONG,11,0.415
32,Instagram,LONG,12,0.292
32,Instagram,LONG,13,0.703
32,Instagram,LONG,14,0.652
32,Instagram,LONG,15,0.306
32,Instagram,LONG,16,0.46
32,Instagram,LONG,17,0.577
32,Instagram,LONG,18,0.833
32,Instagram,LONG,19,0.606
32,Instagram,LONG,20,0.584
32,Instagram,LONG,21,0.755
32,Instagram,LONG,22,0.742
32,Instagram,LONG,23,0.504
32,YouTube,SHORT,0,0.574
32,YouTube,SHORT,1,0.771
32,YouTube,SHORT,2,0.538
32,YouTube,SHORT,3,0.78
32,YouTube,SHORT,4,0.538
32,YouTube,SHORT,5,0.302
32,YouTube,SHORT,6,0.792
32,YouTube,SHORT,7,0.68
32,YouTube,SHORT,8,0.554
32,YouTube,SHORT,9,0.791
32,YouTube,SHORT,10,0.731
32,YouTube,SHORT,11,0.658
32,YouTube,SHORT,12,0.624
32,YouTube,SHORT,13,0.327
32,YouTube,SHORT,14,0.706
32,YouTube,SHORT,15,0.358
32,YouTube,SHORT,16,0.841
32,YouTube,SHORT,17,0.833
32,YouTube,SHORT,18,0.736
32,YouTube,SHORT,19,0.33
32,YouTube,SHORT,20,0.507
32,YouTube,SHORT,21,0.843
32,YouTube,SHORT,22,0.514
32,YouTube,SHORT,23,0.848
32,YouTube,LONG,0,0.924
32,YouTube,LONG,1,1.105
32,YouTube,LONG,2,0.601
32,YouTube,LONG,3,1.172
32,YouTube,LONG,4,1.175
32,YouTube,LONG,5,0.434
32,YouTube,LONG,6,0.715
32,YouTube,LONG,7,0.723
32,YouTube,LONG,8,0.66
32,YouTube,LONG,9,0.617
32,YouTube,LONG,10,0.776
32,YouTube,LONG,11,1.139
32,YouTube,LONG,12,1.063
32,YouTube,LONG,13,0.92
32,YouTube,LONG,14,0.832
32,YouTube,LONG,15,0.742
32,YouTube,LONG,16,0.738
32,YouTube,LONG,17,0.505
32,YouTube,LONG,18,0.889
32,YouTube,LONG,19,1.039
32,YouTube,LONG,20,1.197
32,YouTube,LONG,21,1.184
32,YouTube,LONG,22,0.867
32,YouTube,LONG,23,0.463
33,Instagram,SHORT,0,0.625
33,Instagram,SHORT,1,0.844
33,Instagram,SHORT,2,0.676
33,Instagram,SHORT,3,0.735
33,Instagram,SHORT,4,0.71
33,Instagram,SHORT,5,0.8
33,Instagram,SHORT,6,0.908
33,Instagram,SHORT,7,0.408
33,Instagram,SHORT,8,0.616
33,Instagram,SHORT,9,0.501
33,Instagram,SHORT,10,0.908
33,Instagram,SHORT,11,0.982
33,Instagram,SHORT,12,0.409
33,Instagram,SHORT,13,1.153
33,Instagram,SHORT,14,0.665
33,Instagram,SHORT,15,0.583
33,Instagram,SHORT,16,1.028
33,Instagram,SHORT,17,1.181
33,Instagram,SHORT,18,1.16
33,Instagram,SHORT,19,0.393
33,Instagram,SHORT,20,1.09
33,Instagram,SHORT,21,0.64
33,Instagram,SHORT,22,0.62
33,Instagram,SHORT,23,0.805
33,Instagram,LONG,0,0.669
33,Instagram,LONG,1,0.313
33,Instagram,LONG,2,0.772
33,Instagram,LONG,3,0.335
33,Instagram,LONG,4,0.835
33,Instagram,LONG,5,0.519
33,Instagram,LONG,6,0.746
33,Instagram,LONG,7,0.415
33,Instagram,LONG,8,0.503
33,Instagram,LONG,9,0.639
33,Instagram,LONG,10,0.367
33,Instagram,LONG,11,0.381
33,Instagram,LONG,12,0.745
33,Instagram,LONG,13,0.696
33,Instagram,LONG,14,0.707
33,Instagram,LONG,15,0.771
33,Instagram,LONG,16,0.744
33,Instagram,LONG,17,0.562
33,Instagram,LONG,18,0.35
33,Instagram,LONG,19,0.44
33,Instagram,LONG,20,0.557
33,Instagram,LONG,21,0.336
33,Instagram,LONG,22,0.762
33,Instagram,LONG,23,0.778
33,YouTube,SHORT,0,0.272
33,YouTube,SHORT,1,0.37
33,YouTube,SHORT,2,0.751
33,YouTube,SHORT,3,0.753
33,YouTube,SHORT,4,0.403
33,YouTube,SHORT,5,0.527
33,YouTube,SHORT,6,0.801
33,YouTube,SHORT,7,0.674
33,YouTube,SHORT,8,0.418
33,YouTube,SHORT,9,0.745
33,YouTube,SHORT,10,0.556
33,YouTube,SHORT,11,0.633
33,YouTube,SHORT,12,0.329
33,YouTube,SHORT,13,0.273
33,YouTube,SHORT,14,0.477
33,YouTube,SHORT,15,0.608
33,YouTube,SHORT,16,0.361
33,YouTube,SHORT,17,0.773
33,YouTube,SHORT,18,0.604
33,YouTube,SHORT,19,0.463
33,YouTube,SHORT,20,0.352
33,YouTube,SHORT,21,0.787
33,YouTube,SHORT,22,0.701
33,YouTube,SHORT,23,0.665
33,YouTube,LONG,0,0.624
33,YouTube,LONG,1,0.713
33,YouTube,LONG,2,0.518
33,YouTube,LONG,3,0.876
33,YouTube,LONG,4,1.219
33,YouTube,LONG,5,1.125
33,YouTube,LONG,6,0.941
33,YouTube,LONG,7,0.968
33,YouTube,LONG,8,0.61
33,YouTube,LONG,9,0.733
33,YouTube,LONG,10,0.393
33,YouTube,LONG,11,1.058
33,YouTube,LONG,12,1.047
33,YouTube,LONG,13,0.383
33,YouTube,LONG,14,1.173
33,YouTube,LONG,15,0.941
33,YouTube,LONG,16,0.901
33,YouTube,LONG,17,0.382
33,YouTube,LONG,18,0.596
33,YouTube,LONG,19,1.079
33,YouTube,LONG,20,0.642
33,YouTube,LONG,21,1.221
33,YouTube,LONG,22,0.937
33,YouTube,LONG,23,0.746
34,Instagram,SHORT,0,0.704
34,Instagram,SHORT,1,0.68
34,Instagram,SHORT,2,0.595
34,Instagram,SHORT,3,0.783
34,Instagram,SHORT,4,0.968
34,Instagram,SHORT,5,1.096
34,Instagram,SHORT,6,0.723
34,Instagram,SHORT,7,0.465
34,Instagram,SHORT,8,0.823
34,Instagram,SHORT,9,0.955
34,Instagram,SHORT,10,1.113
34,Instagram,SHORT,11,0.702
34,Instagram,SHORT,12,0.941
34,Instagram,SHORT,13,0.908
34,Instagram,SHORT,14,0.636
34,Instagram,SHORT,15,0.47
34,Instagram,SHORT,16,0.431
34,Instagram,SHORT,17,1.24
34,Instagram,SHORT,18,0.936
34,Instagram,SHORT,19,1.129
34,Instagram,SHORT,20,0.604
34,Instagram,SHORT,21,0.997
